date,Qgage,Qmodel,diff,month,lambda,water_year
1982-04-21,615.0000000000426,662.0078836529444,47.0078836529018,4,0.07365519690081719,1982
1982-04-22,561.0000000000643,611.4164710524614,50.41647105239701,4,0.08605744346712753,1982
1982-04-23,531.0000000000236,576.1188976168417,45.118897616818,4,0.08155203762602312,1982
1982-04-24,498.0000000000106,539.3863403688243,41.386340368813705,4,0.07983200960951475,1982
1982-04-25,468.9999999999607,498.2412847354626,29.241284735502006,4,0.06048169874352552,1982
1982-04-26,445.0000000000232,486.5487285379145,41.54872853789129,4,0.0892627758785081,1982
1982-04-27,500.9999999999831,532.871397567962,31.87139756797899,4,0.06167401360792796,1982
1982-04-28,501.9999999999738,614.5325945034252,112.53259450345143,4,0.20226185022411447,1982
1982-04-29,495.0000000000383,642.8926874216824,147.8926874216441,4,0.2614200541506482,1982
1982-04-30,470.9999999999424,603.7997170764658,132.7997170765234,4,0.24838445468472964,1982
1982-05-01,444.0000000000323,541.0857429251555,97.0857429251232,5,0.1977531935513159,1982
1982-05-02,420.9999999999273,489.70298681182953,68.70298681190224,5,0.15116622427605458,1982
1982-05-03,394.0000000000173,454.0421944953521,60.04219449533474,5,0.14183922384184539,1982
1982-05-04,367.9999999999398,428.73218475874256,60.73218475880276,5,0.1527495078649837,1982
1982-05-05,343.00000000001137,405.3796833366469,62.37968333663548,5,0.1670936704916504,1982
1982-05-06,319.00000000007384,377.5088259385964,58.50882593852259,5,0.16840284560048777,1982
1982-05-07,298.9999999999412,348.3543261551986,49.35432615525736,5,0.1527765669986151,1982
1982-05-08,272.0000000000312,322.3572868800571,50.35728688002587,5,0.1698584506961199,1982
1982-05-09,251.000000000066,300.4778474701885,49.4778474701225,5,0.17992109322464087,1982
1982-05-10,230.9999999999334,281.7622050269368,50.762205027003375,5,0.19864576010056978,1982
1982-05-11,220.00000000003456,264.37311754825885,44.373117548224286,5,0.18373388303783716,1982
1982-05-12,209.99999999996825,246.6414767608227,36.64147676085446,5,0.16082824035815155,1982
1982-05-13,198.0000000000786,228.465577423793,30.46557742371442,5,0.14311852244336873,1982
1982-05-14,183.00000000005824,211.39628171445787,28.396281714399635,5,0.14424833157716668,1982
